t(s),Temperature,Pressure,Density,Mass,Volume,IntEnergy,mdot_in,mdot_out,mdot_surf,mdot
9.27000000e-03,2.50538919e+03,5.06625000e+05,6.76162983e-01,1.42043495e+00,2.10072866e+00,1.48604996e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.28000000e-03,2.50536094e+03,5.06625000e+05,6.76171068e-01,1.42043495e+00,2.10070354e+00,1.48613955e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.29000000e-03,2.50533274e+03,5.06625000e+05,6.76179142e-01,1.42043495e+00,2.10067845e+00,1.48622901e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.30000000e-03,2.50530458e+03,5.06625000e+05,6.76187204e-01,1.42043495e+00,2.10065341e+00,1.48631835e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.31000000e-03,2.50527646e+03,5.06625000e+05,6.76195254e-01,1.42043495e+00,2.10062840e+00,1.48640755e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.32000000e-03,2.50524838e+03,5.06625000e+05,6.76203293e-01,1.42043495e+00,2.10060342e+00,1.48649662e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.33000000e-03,2.50522034e+03,5.06625000e+05,6.76211321e-01,1.42043495e+00,2.10057849e+00,1.48658556e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.34000000e-03,2.50519234e+03,5.06625000e+05,6.76219337e-01,1.42043495e+00,2.10055359e+00,1.48667438e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.35000000e-03,2.50516438e+03,5.06625000e+05,6.76227341e-01,1.42043495e+00,2.10052872e+00,1.48676306e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.36000000e-03,2.50513647e+03,5.06625000e+05,6.76235334e-01,1.42043495e+00,2.10050390e+00,1.48685161e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.37000000e-03,2.50510859e+03,5.06625000e+05,6.76243316e-01,1.42043495e+00,2.10047910e+00,1.48694003e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.38000000e-03,2.50508076e+03,5.06625000e+05,6.76251285e-01,1.42043495e+00,2.10045435e+00,1.48702833e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.39000000e-03,2.50505296e+03,5.06625000e+05,6.76259244e-01,1.42043495e+00,2.10042963e+00,1.48711649e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.40000000e-03,2.50502521e+03,5.06625000e+05,6.76267190e-01,1.42043495e+00,2.10040495e+00,1.48720452e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.41000000e-03,2.50499749e+03,5.06625000e+05,6.76275126e-01,1.42043495e+00,2.10038030e+00,1.48729242e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.42000000e-03,2.50496982e+03,5.06625000e+05,6.76283049e-01,1.42043495e+00,2.10035570e+00,1.48738019e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.43000000e-03,2.50494219e+03,5.06625000e+05,6.76290961e-01,1.42043495e+00,2.10033112e+00,1.48746784e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.44000000e-03,2.50491460e+03,5.06625000e+05,6.76298862e-01,1.42043495e+00,2.10030659e+00,1.48755535e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.45000000e-03,2.50488705e+03,5.06625000e+05,6.76306751e-01,1.42043495e+00,2.10028209e+00,1.48764273e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.46000000e-03,2.50485954e+03,5.06625000e+05,6.76314628e-01,1.42043495e+00,2.10025762e+00,1.48772998e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.47000000e-03,2.50483207e+03,5.06625000e+05,6.76322494e-01,1.42043495e+00,2.10023320e+00,1.48781710e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.48000000e-03,2.50480465e+03,5.06625000e+05,6.76330348e-01,1.42043495e+00,2.10020881e+00,1.48790410e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.49000000e-03,2.50477726e+03,5.06625000e+05,6.76338191e-01,1.42043495e+00,2.10018445e+00,1.48799096e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.50000000e-03,2.50474991e+03,5.06625000e+05,6.76346022e-01,1.42043495e+00,2.10016014e+00,1.48807769e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.51000000e-03,2.50472261e+03,5.06625000e+05,6.76353842e-01,1.42043495e+00,2.10013585e+00,1.48816430e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.52000000e-03,2.50469534e+03,5.06625000e+05,6.76361650e-01,1.42043495e+00,2.10011161e+00,1.48825077e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.53000000e-03,2.50466812e+03,5.06625000e+05,6.76369447e-01,1.42043495e+00,2.10008740e+00,1.48833711e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.54000000e-03,2.50464093e+03,5.06625000e+05,6.76377232e-01,1.42043495e+00,2.10006323e+00,1.48842333e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.55000000e-03,2.50461379e+03,5.06625000e+05,6.76385005e-01,1.42043495e+00,2.10003909e+00,1.48850941e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.56000000e-03,2.50458669e+03,5.06625000e+05,6.76392767e-01,1.42043495e+00,2.10001500e+00,1.48859536e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.57000000e-03,2.50455963e+03,5.06625000e+05,6.76400518e-01,1.42043495e+00,2.09999093e+00,1.48868119e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.58000000e-03,2.50453261e+03,5.06625000e+05,6.76408256e-01,1.42043495e+00,2.09996691e+00,1.48876688e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.59000000e-03,2.50450563e+03,5.06625000e+05,6.76415984e-01,1.42043495e+00,2.09994292e+00,1.48885244e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.60000000e-03,2.50447869e+03,5.06625000e+05,6.76423699e-01,1.42043495e+00,2.09991896e+00,1.48893788e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.61000000e-03,2.50445179e+03,5.06625000e+05,6.76431404e-01,1.42043495e+00,2.09989505e+00,1.48902318e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.62000000e-03,2.50442494e+03,5.06625000e+05,6.76439096e-01,1.42043495e+00,2.09987117e+00,1.48910835e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.63000000e-03,2.50439812e+03,5.06625000e+05,6.76446777e-01,1.42043495e+00,2.09984732e+00,1.48919340e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.64000000e-03,2.50437135e+03,5.06625000e+05,6.76454446e-01,1.42043495e+00,2.09982352e+00,1.48927831e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.65000000e-03,2.50434461e+03,5.06625000e+05,6.76462104e-01,1.42043495e+00,2.09979974e+00,1.48936309e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.66000000e-03,2.50431792e+03,5.06625000e+05,6.76469751e-01,1.42043495e+00,2.09977601e+00,1.48944775e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.67000000e-03,2.50429127e+03,5.06625000e+05,6.76477385e-01,1.42043495e+00,2.09975231e+00,1.48953227e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.68000000e-03,2.50426465e+03,5.06625000e+05,6.76485008e-01,1.42043495e+00,2.09972865e+00,1.48961666e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.69000000e-03,2.50423808e+03,5.06625000e+05,6.76492620e-01,1.42043495e+00,2.09970503e+00,1.48970093e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.70000000e-03,2.50421155e+03,5.06625000e+05,6.76500220e-01,1.42043495e+00,2.09968144e+00,1.48978506e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.71000000e-03,2.50418506e+03,5.06625000e+05,6.76507808e-01,1.42043495e+00,2.09965788e+00,1.48986906e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.72000000e-03,2.50415861e+03,5.06625000e+05,6.76515385e-01,1.42043495e+00,2.09963437e+00,1.48995294e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.73000000e-03,2.50413220e+03,5.06625000e+05,6.76522951e-01,1.42043495e+00,2.09961089e+00,1.49003669e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.74000000e-03,2.50410583e+03,5.06625000e+05,6.76530505e-01,1.42043495e+00,2.09958744e+00,1.49012030e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.75000000e-03,2.50407950e+03,5.06625000e+05,6.76538048e-01,1.42043495e+00,2.09956403e+00,1.49020379e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.76000000e-03,2.50405322e+03,5.06625000e+05,6.76545579e-01,1.42043495e+00,2.09954066e+00,1.49028715e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.77000000e-03,2.50402697e+03,5.06625000e+05,6.76553099e-01,1.42043495e+00,2.09951733e+00,1.49037039e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.78000000e-03,2.50400076e+03,5.06625000e+05,6.76560607e-01,1.42043495e+00,2.09949403e+00,1.49045349e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.79000000e-03,2.50397460e+03,5.06625000e+05,6.76568104e-01,1.42043495e+00,2.09947076e+00,1.49053646e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.80000000e-03,2.50394847e+03,5.06625000e+05,6.76575589e-01,1.42043495e+00,2.09944754e+00,1.49061930e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.81000000e-03,2.50392239e+03,5.06625000e+05,6.76583062e-01,1.42043495e+00,2.09942435e+00,1.49070202e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.82000000e-03,2.50389634e+03,5.06625000e+05,6.76590525e-01,1.42043495e+00,2.09940119e+00,1.49078460e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.83000000e-03,2.50387034e+03,5.06625000e+05,6.76597975e-01,1.42043495e+00,2.09937807e+00,1.49086706e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.84000000e-03,2.50384438e+03,5.06625000e+05,6.76605414e-01,1.42043495e+00,2.09935499e+00,1.49094938e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.85000000e-03,2.50381845e+03,5.06625000e+05,6.76612842e-01,1.42043495e+00,2.09933195e+00,1.49103158e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.86000000e-03,2.50379257e+03,5.06625000e+05,6.76620258e-01,1.42043495e+00,2.09930894e+00,1.49111365e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.87000000e-03,2.50376673e+03,5.06625000e+05,6.76627662e-01,1.42043495e+00,2.09928596e+00,1.49119559e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.88000000e-03,2.50374093e+03,5.06625000e+05,6.76635055e-01,1.42043495e+00,2.09926303e+00,1.49127740e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.89000000e-03,2.50371517e+03,5.06625000e+05,6.76642437e-01,1.42043495e+00,2.09924013e+00,1.49135908e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.90000000e-03,2.50368945e+03,5.06625000e+05,6.76649807e-01,1.42043495e+00,2.09921726e+00,1.49144063e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.91000000e-03,2.50366377e+03,5.06625000e+05,6.76657165e-01,1.42043495e+00,2.09919443e+00,1.49152205e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.92000000e-03,2.50363813e+03,5.06625000e+05,6.76664512e-01,1.42043495e+00,2.09917164e+00,1.49160334e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.93000000e-03,2.50361253e+03,5.06625000e+05,6.76671848e-01,1.42043495e+00,2.09914888e+00,1.49168451e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.94000000e-03,2.50358697e+03,5.06625000e+05,6.76679172e-01,1.42043495e+00,2.09912616e+00,1.49176554e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.95000000e-03,2.50356146e+03,5.06625000e+05,6.76686484e-01,1.42043495e+00,2.09910348e+00,1.49184645e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.96000000e-03,2.50353598e+03,5.06625000e+05,6.76693785e-01,1.42043495e+00,2.09908083e+00,1.49192723e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.97000000e-03,2.50351054e+03,5.06625000e+05,6.76701075e-01,1.42043495e+00,2.09905822e+00,1.49200788e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.98000000e-03,2.50348514e+03,5.06625000e+05,6.76708354e-01,1.42043495e+00,2.09903564e+00,1.49208841e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
9.99000000e-03,2.50345979e+03,5.06625000e+05,6.76715621e-01,1.42043495e+00,2.09901310e+00,1.49216880e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.00000000e-02,2.50343447e+03,5.06625000e+05,6.76722877e-01,1.42043495e+00,2.09899059e+00,1.49224907e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.00100000e-02,2.50340919e+03,5.06625000e+05,6.76730121e-01,1.42043495e+00,2.09896812e+00,1.49232922e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.00200000e-02,2.50338395e+03,5.06625000e+05,6.76737354e-01,1.42043495e+00,2.09894569e+00,1.49240923e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.00300000e-02,2.50335876e+03,5.06625000e+05,6.76744576e-01,1.42043495e+00,2.09892329e+00,1.49248912e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.00400000e-02,2.50333360e+03,5.06625000e+05,6.76751786e-01,1.42043495e+00,2.09890093e+00,1.49256888e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.00500000e-02,2.50330848e+03,5.06625000e+05,6.76758985e-01,1.42043495e+00,2.09887860e+00,1.49264851e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.00600000e-02,2.50328341e+03,5.06625000e+05,6.76766172e-01,1.42043495e+00,2.09885631e+00,1.49272801e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.00700000e-02,2.50325837e+03,5.06625000e+05,6.76773348e-01,1.42043495e+00,2.09883406e+00,1.49280738e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.00800000e-02,2.50323337e+03,5.06625000e+05,6.76780513e-01,1.42043495e+00,2.09881184e+00,1.49288663e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.00900000e-02,2.50320842e+03,5.06625000e+05,6.76787666e-01,1.42043495e+00,2.09878966e+00,1.49296575e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.01000000e-02,2.50318350e+03,5.06625000e+05,6.76794808e-01,1.42043495e+00,2.09876751e+00,1.49304474e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.01100000e-02,2.50315862e+03,5.06625000e+05,6.76801938e-01,1.42043495e+00,2.09874540e+00,1.49312361e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.01200000e-02,2.50313379e+03,5.06625000e+05,6.76809057e-01,1.42043495e+00,2.09872332e+00,1.49320234e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.01300000e-02,2.50310899e+03,5.06625000e+05,6.76816165e-01,1.42043495e+00,2.09870128e+00,1.49328095e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.01400000e-02,2.50308424e+03,5.06625000e+05,6.76823261e-01,1.42043495e+00,2.09867928e+00,1.49335944e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.01500000e-02,2.50305952e+03,5.06625000e+05,6.76830346e-01,1.42043495e+00,2.09865731e+00,1.49343779e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.01600000e-02,2.50303484e+03,5.06625000e+05,6.76837419e-01,1.42043495e+00,2.09863538e+00,1.49351602e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.01700000e-02,2.50301021e+03,5.06625000e+05,6.76844482e-01,1.42043495e+00,2.09861348e+00,1.49359412e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.01800000e-02,2.50298561e+03,5.06625000e+05,6.76851532e-01,1.42043495e+00,2.09859162e+00,1.49367209e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.01900000e-02,2.50296106e+03,5.06625000e+05,6.76858572e-01,1.42043495e+00,2.09856979e+00,1.49374994e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.02000000e-02,2.50293654e+03,5.06625000e+05,6.76865600e-01,1.42043495e+00,2.09854800e+00,1.49382766e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.02100000e-02,2.50291206e+03,5.06625000e+05,6.76872617e-01,1.42043495e+00,2.09852625e+00,1.49390525e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.02200000e-02,2.50288762e+03,5.06625000e+05,6.76879623e-01,1.42043495e+00,2.09850453e+00,1.49398272e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.02300000e-02,2.50286323e+03,5.06625000e+05,6.76886618e-01,1.42043495e+00,2.09848284e+00,1.49406007e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.02400000e-02,2.50283887e+03,5.06625000e+05,6.76893602e-01,1.42043495e+00,2.09846119e+00,1.49413729e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.02500000e-02,2.50281455e+03,5.06625000e+05,6.76900574e-01,1.42043495e+00,2.09843958e+00,1.49421438e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.02600000e-02,2.50279026e+03,5.06625000e+05,6.76907535e-01,1.42043495e+00,2.09841800e+00,1.49429135e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.02700000e-02,2.50276602e+03,5.06625000e+05,6.76914485e-01,1.42043495e+00,2.09839645e+00,1.49436819e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.02800000e-02,2.50274182e+03,5.06625000e+05,6.76921424e-01,1.42043495e+00,2.09837494e+00,1.49444491e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.02900000e-02,2.50271766e+03,5.06625000e+05,6.76928351e-01,1.42043495e+00,2.09835347e+00,1.49452150e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.03000000e-02,2.50269354e+03,5.06625000e+05,6.76935267e-01,1.42043495e+00,2.09833203e+00,1.49459797e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.03100000e-02,2.50266945e+03,5.06625000e+05,6.76942173e-01,1.42043495e+00,2.09831063e+00,1.49467431e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.03200000e-02,2.50264541e+03,5.06625000e+05,6.76949066e-01,1.42043495e+00,2.09828926e+00,1.49475053e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.03300000e-02,2.50262141e+03,5.06625000e+05,6.76955949e-01,1.42043495e+00,2.09826792e+00,1.49482662e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.03400000e-02,2.50259744e+03,5.06625000e+05,6.76962821e-01,1.42043495e+00,2.09824663e+00,1.49490258e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.03500000e-02,2.50257351e+03,5.06625000e+05,6.76969681e-01,1.42043495e+00,2.09822536e+00,1.49497842e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.03600000e-02,2.50254963e+03,5.06625000e+05,6.76976530e-01,1.42043495e+00,2.09820413e+00,1.49505413e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.03700000e-02,2.50252578e+03,5.06625000e+05,6.76983368e-01,1.42043495e+00,2.09818294e+00,1.49512972e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.03800000e-02,2.50250197e+03,5.06625000e+05,6.76990195e-01,1.42043495e+00,2.09816178e+00,1.49520519e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.03900000e-02,2.50247820e+03,5.06625000e+05,6.76997011e-01,1.42043495e+00,2.09814066e+00,1.49528053e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.04000000e-02,2.50245447e+03,5.06625000e+05,6.77003815e-01,1.42043495e+00,2.09811957e+00,1.49535574e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.04100000e-02,2.50243078e+03,5.06625000e+05,6.77010608e-01,1.42043495e+00,2.09809852e+00,1.49543084e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.04200000e-02,2.50240713e+03,5.06625000e+05,6.77017391e-01,1.42043495e+00,2.09807750e+00,1.49550580e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.04300000e-02,2.50238352e+03,5.06625000e+05,6.77024162e-01,1.42043495e+00,2.09805652e+00,1.49558064e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.04400000e-02,2.50235995e+03,5.06625000e+05,6.77030922e-01,1.42043495e+00,2.09803557e+00,1.49565536e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.04500000e-02,2.50233641e+03,5.06625000e+05,6.77037671e-01,1.42043495e+00,2.09801465e+00,1.49572995e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.04600000e-02,2.50231292e+03,5.06625000e+05,6.77044409e-01,1.42043495e+00,2.09799377e+00,1.49580442e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.04700000e-02,2.50228946e+03,5.06625000e+05,6.77051135e-01,1.42043495e+00,2.09797293e+00,1.49587877e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.04800000e-02,2.50226605e+03,5.06625000e+05,6.77057851e-01,1.42043495e+00,2.09795212e+00,1.49595299e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.04900000e-02,2.50224267e+03,5.06625000e+05,6.77064555e-01,1.42043495e+00,2.09793135e+00,1.49602708e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.05000000e-02,2.50221933e+03,5.06625000e+05,6.77071249e-01,1.42043495e+00,2.09791061e+00,1.49610106e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.05100000e-02,2.50219603e+03,5.06625000e+05,6.77077931e-01,1.42043495e+00,2.09788990e+00,1.49617491e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.05200000e-02,2.50217277e+03,5.06625000e+05,6.77084602e-01,1.42043495e+00,2.09786923e+00,1.49624863e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.05300000e-02,2.50214954e+03,5.06625000e+05,6.77091263e-01,1.42043495e+00,2.09784859e+00,1.49632223e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.05400000e-02,2.50212636e+03,5.06625000e+05,6.77097912e-01,1.42043495e+00,2.09782799e+00,1.49639571e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.05500000e-02,2.50210322e+03,5.06625000e+05,6.77104550e-01,1.42043495e+00,2.09780743e+00,1.49646906e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.05600000e-02,2.50208011e+03,5.06625000e+05,6.77111177e-01,1.42043495e+00,2.09778690e+00,1.49654229e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.05700000e-02,2.50205704e+03,5.06625000e+05,6.77117793e-01,1.42043495e+00,2.09776640e+00,1.49661540e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.05800000e-02,2.50203402e+03,5.06625000e+05,6.77124398e-01,1.42043495e+00,2.09774594e+00,1.49668839e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.05900000e-02,2.50201103e+03,5.06625000e+05,6.77130992e-01,1.42043495e+00,2.09772551e+00,1.49676125e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.06000000e-02,2.50198807e+03,5.06625000e+05,6.77137575e-01,1.42043495e+00,2.09770511e+00,1.49683398e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.06100000e-02,2.50196516e+03,5.06625000e+05,6.77144147e-01,1.42043495e+00,2.09768475e+00,1.49690660e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.06200000e-02,2.50194229e+03,5.06625000e+05,6.77150708e-01,1.42043495e+00,2.09766443e+00,1.49697909e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.06300000e-02,2.50191945e+03,5.06625000e+05,6.77157258e-01,1.42043495e+00,2.09764414e+00,1.49705146e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.06400000e-02,2.50189666e+03,5.06625000e+05,6.77163797e-01,1.42043495e+00,2.09762388e+00,1.49712371e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
1.06500000e-02,2.50187390e+03,5.06625000e+05,6.77170325e-01,1.42043495e+00,2.09760366e+00,1.49719583e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
